"","X","Year","Region","Species","Latitude","Latitude_std_err","Longitude","Longitude_std_err","Depth","Depth_std_err","Common.Name"
"177",24803,2003,"Northeast US Fall","Centropristis striata",38.5389466261731,0.419902605910525,-74.0712713005305,0.35340043780287,37.0084648635887,2.02790690518529,"Black sea bass"
"178",24804,2004,"Northeast US Fall","Centropristis striata",39.2352946186476,0.350289245959005,-73.6826186102148,0.298023329878396,35.9815571073538,1.7084715901265,"Black sea bass"
"179",24805,2005,"Northeast US Fall","Centropristis striata",40.7892524980959,0.202409431641121,-70.7567023843228,0.363973594311988,42.4716553384776,1.59093788468621,"Black sea bass"
"180",24806,2006,"Northeast US Fall","Centropristis striata",39.6795247189208,0.359358248549162,-73.1214534297132,0.355267269999513,35.4079836066325,1.95651256843663,"Black sea bass"
"181",24807,2007,"Northeast US Fall","Centropristis striata",38.6776391016114,0.331563250001225,-74.001698484305,0.330453102665932,36.8741530132702,1.31873911101521,"Black sea bass"
"182",24808,2008,"Northeast US Fall","Centropristis striata",38.4415195824739,0.312527456145755,-74.641618980254,0.163751205764349,26.6981352715968,2.33932994147394,"Black sea bass"
"183",24809,2009,"Northeast US Fall","Centropristis striata",38.6454622608102,0.228388672732878,-74.0786733176226,0.207044396291824,37.8019299778624,1.80000701342703,"Black sea bass"
"184",24810,2010,"Northeast US Fall","Centropristis striata",39.4682229422886,0.259270119713635,-73.3208197865393,0.306870916107608,38.1318839431943,3.35175336568932,"Black sea bass"
"185",24811,2011,"Northeast US Fall","Centropristis striata",39.1644076356246,0.239920526922687,-73.4914994755922,0.267781766827846,43.6178330063342,2.84797133926419,"Black sea bass"
"186",24812,2012,"Northeast US Fall","Centropristis striata",38.7517133120533,0.27843587479225,-73.9518786388738,0.234961125678887,37.2064908315597,1.90100941943097,"Black sea bass"
"187",24813,2013,"Northeast US Fall","Centropristis striata",40.6712703917676,0.18545714064058,-71.3827339187574,0.319584337088708,40.8876938118415,1.8889164639356,"Black sea bass"
"188",24814,2014,"Northeast US Fall","Centropristis striata",40.1270808289633,0.23312421597092,-72.4737750758201,0.345078812699552,39.3856996910935,1.7670345424774,"Black sea bass"
"189",24815,2015,"Northeast US Fall","Centropristis striata",39.5028261440495,0.300378934365829,-72.9260968833149,0.38864171963181,38.7857257987409,1.22162180111681,"Black sea bass"
"190",24816,2016,"Northeast US Fall","Centropristis striata",40.0550710170109,0.23377880247544,-72.0983527767761,0.349282721131622,41.7367235509222,2.11652885186603,"Black sea bass"
"191",24817,2018,"Northeast US Fall","Centropristis striata",40.2146731377478,0.147148391944085,-72.5629177041246,0.235720735509467,46.0673493218728,2.75204812541055,"Black sea bass"
"192",24818,2019,"Northeast US Fall","Centropristis striata",39.3354399294142,0.30183031190022,-73.3060299602733,0.348832182658677,37.3054487189291,1.32981181586868,"Black sea bass"
"193",25727,1974,"Northeast US Fall","Homarus americanus",41.2772761752566,0.238251987800997,-68.951130723206,0.426120795503048,92.4822427330703,9.96589436391769,"American lobster"
"194",25728,1975,"Northeast US Fall","Homarus americanus",41.1262088121089,0.243964930920046,-69.3214668215195,0.407685896562076,102.130817643901,10.8336374476314,"American lobster"
"195",25729,1976,"Northeast US Fall","Homarus americanus",41.4050243445346,0.230087157666912,-68.747814201196,0.342543713191403,116.798728291547,11.4439837349603,"American lobster"
"196",25730,1977,"Northeast US Fall","Homarus americanus",41.5263888124083,0.20765839754824,-68.7909099691783,0.323656644425672,112.758744562805,9.88345474424805,"American lobster"
"197",25731,1978,"Northeast US Fall","Homarus americanus",41.4264191700623,0.195011436684658,-68.7406949593815,0.354661971748848,124.052170716283,12.6723119086595,"American lobster"
"198",25732,1979,"Northeast US Fall","Homarus americanus",41.4321414199797,0.170354145077456,-68.4476481381071,0.299357483435822,112.446087021689,10.882234987678,"American lobster"
"199",25733,1980,"Northeast US Fall","Homarus americanus",41.5659159730084,0.17244037292988,-68.2258574990148,0.270005557597238,114.085241798082,10.2289033603403,"American lobster"
"200",25734,1981,"Northeast US Fall","Homarus americanus",41.0001471791122,0.240606050548014,-69.3362861311311,0.41338958406651,89.1491894494998,8.40383190609645,"American lobster"
"201",25735,1982,"Northeast US Fall","Homarus americanus",41.0181799109853,0.229837364800431,-69.4835595256394,0.42886943580334,87.8840153196477,10.4597313379809,"American lobster"
"202",25736,1983,"Northeast US Fall","Homarus americanus",41.3427775229006,0.19971763727603,-69.0600948712582,0.361321244360255,88.2596560341401,9.67240778123511,"American lobster"
"203",25737,1984,"Northeast US Fall","Homarus americanus",41.3491910028359,0.21642631856341,-69.1531071223887,0.359515596685915,102.809348699319,10.9196081398909,"American lobster"
"204",25738,1985,"Northeast US Fall","Homarus americanus",41.6602301579456,0.231248457605248,-69.1375590259851,0.336977516149688,109.841505326257,10.8586043511156,"American lobster"
"205",25739,1986,"Northeast US Fall","Homarus americanus",41.5451681695927,0.208508957989585,-68.8012338817704,0.333509324276634,112.70665961909,11.3927448952362,"American lobster"
"206",25740,1987,"Northeast US Fall","Homarus americanus",41.4773354278162,0.231154142694377,-68.9961956378555,0.375306873156986,92.2817597787644,11.7967833456294,"American lobster"
"207",25741,1988,"Northeast US Fall","Homarus americanus",41.3686375434431,0.171694245362706,-68.688902861882,0.31569000070169,83.3068683547748,10.1661154389699,"American lobster"
"208",25742,1989,"Northeast US Fall","Homarus americanus",41.3976213794538,0.207280455260471,-68.7206435189125,0.361996058757949,89.5542713604569,8.7284554763339,"American lobster"
"209",25743,1990,"Northeast US Fall","Homarus americanus",41.3690284474353,0.211855863550265,-69.5266860476503,0.333489829029387,89.3644050576364,8.97598699470313,"American lobster"
"210",25744,1991,"Northeast US Fall","Homarus americanus",41.4375964250051,0.197381191467655,-69.5006899738834,0.353222134696735,91.2614004418695,9.57703981828751,"American lobster"
"211",25745,1992,"Northeast US Fall","Homarus americanus",41.2339365270484,0.23412736682121,-69.3100962303461,0.39572532215946,82.3127285784351,8.66815440294669,"American lobster"
"212",25746,1993,"Northeast US Fall","Homarus americanus",41.5017760285437,0.246492928617157,-69.0478805316657,0.391228141809498,108.192947087822,11.7430251198395,"American lobster"
"213",25747,1994,"Northeast US Fall","Homarus americanus",41.7147990435059,0.244959962349387,-69.0468985914275,0.342217117035242,94.2940468029626,8.81374338722501,"American lobster"
"214",25748,1995,"Northeast US Fall","Homarus americanus",42.1924857356763,0.228540015973987,-68.854863155798,0.288901953977771,91.1157949964323,7.55378553493354,"American lobster"
"215",25749,1996,"Northeast US Fall","Homarus americanus",41.4866570357592,0.264765841694516,-69.5843802287633,0.346753589542832,92.2049230687692,9.31949567913179,"American lobster"
"216",25750,1997,"Northeast US Fall","Homarus americanus",41.8174092920049,0.237292119267341,-69.0248895508536,0.314814121269061,94.2703605724451,9.0734813282689,"American lobster"
"217",25751,1998,"Northeast US Fall","Homarus americanus",41.8426506352894,0.22761476674063,-68.8065904531866,0.309590016370029,98.4761324031053,10.1504588916288,"American lobster"
"218",25752,1999,"Northeast US Fall","Homarus americanus",42.2675833596845,0.232933421350023,-68.5687849479972,0.317308955082616,107.08101936609,8.1544292807455,"American lobster"
"219",25753,2000,"Northeast US Fall","Homarus americanus",41.9108995952699,0.220578508284531,-69.0926502642516,0.304383564890182,89.8766322537243,9.55916831680876,"American lobster"
"220",25754,2001,"Northeast US Fall","Homarus americanus",41.9233130612684,0.197579877836995,-68.3893309421601,0.262690372226208,99.3955649881916,9.98804083604296,"American lobster"
"221",25755,2002,"Northeast US Fall","Homarus americanus",42.3860376491815,0.211144554191932,-68.3369497943697,0.271687563193857,116.939011390755,10.3733502466627,"American lobster"
"222",25756,2003,"Northeast US Fall","Homarus americanus",41.94583681531,0.245895552199968,-68.6095227667283,0.28270647554467,103.293483985593,9.49051858128658,"American lobster"
"223",25757,2004,"Northeast US Fall","Homarus americanus",42.4347309766869,0.262878683483638,-68.4856093263886,0.249303463516087,104.424064453945,9.41724356347725,"American lobster"
"224",25758,2005,"Northeast US Fall","Homarus americanus",41.6961448004155,0.252638037791994,-68.9081315837524,0.372564175113395,111.845468999703,10.3890252242547,"American lobster"
"225",25759,2006,"Northeast US Fall","Homarus americanus",41.9868992452865,0.200903953238057,-68.2375782730453,0.243196449899472,109.343087208358,9.80000166974883,"American lobster"
"226",25760,2007,"Northeast US Fall","Homarus americanus",41.8855795694791,0.203552075182877,-68.3240634257529,0.219823086072698,111.166422807564,10.0116637434544,"American lobster"
"227",25761,2008,"Northeast US Fall","Homarus americanus",41.8592737621157,0.178998206335754,-68.0316906564682,0.203920737809562,90.3232694842423,9.27679689567176,"American lobster"
"228",25762,2009,"Northeast US Fall","Homarus americanus",42.1389551772423,0.201050259051023,-68.341240183896,0.257989378266953,115.551024716829,10.0726863263506,"American lobster"
"229",25763,2010,"Northeast US Fall","Homarus americanus",42.5847289822894,0.189770751984893,-68.3900023503288,0.211255089330583,134.850474139617,9.19446732093514,"American lobster"
"230",25764,2011,"Northeast US Fall","Homarus americanus",42.3810507801583,0.201293501148105,-67.9838153453905,0.211862305373144,112.296352167643,8.29050906295423,"American lobster"
"231",25765,2012,"Northeast US Fall","Homarus americanus",42.2873441152119,0.197862206235,-68.7211586037001,0.256954032734229,118.511865739655,9.0223304932265,"American lobster"
"232",25766,2013,"Northeast US Fall","Homarus americanus",42.8682467735019,0.184259696407936,-68.3540905932042,0.185060850673406,124.420815453539,7.69160054353445,"American lobster"
"233",25767,2014,"Northeast US Fall","Homarus americanus",43.00891288633,0.188893284495484,-68.3057464879191,0.204530845240197,125.28608764884,8.23702049350745,"American lobster"
"234",25768,2015,"Northeast US Fall","Homarus americanus",42.7836629418792,0.203819493755394,-68.1423604072904,0.203905414226875,119.180085372752,9.20470705436903,"American lobster"
"235",25769,2016,"Northeast US Fall","Homarus americanus",42.8494727493744,0.190129808148996,-68.3776068372405,0.19896388026504,128.285008325786,8.551091248238,"American lobster"
"236",25770,2018,"Northeast US Fall","Homarus americanus",42.2153445870629,0.184430481027867,-67.6880247437055,0.217801055550421,98.8474125089489,6.81346062769505,"American lobster"
"237",25771,2019,"Northeast US Fall","Homarus americanus",42.4997698561348,0.193008382305113,-68.3707402621883,0.22060504416577,116.707140940292,8.39041459067323,"American lobster"
"238",28185,1974,"Northeast US Fall","Urophycis chuss",41.6071856725594,0.201881110977713,-68.7756952006507,0.338161173807403,108.24901048281,8.67929152249138,"Red hake"
"239",28186,1975,"Northeast US Fall","Urophycis chuss",41.2354935594175,0.142836360346543,-68.4541038359212,0.316186264573784,103.485954933258,7.77619429298715,"Red hake"
"240",28187,1976,"Northeast US Fall","Urophycis chuss",41.0939663449191,0.163956104684528,-69.3012993443997,0.344891188996675,89.5468964556243,7.0694325667033,"Red hake"
"241",28188,1977,"Northeast US Fall","Urophycis chuss",41.4063461184791,0.211864380083979,-69.5026378436791,0.341827606482952,97.3778557622621,8.03979994114029,"Red hake"
"242",28189,1978,"Northeast US Fall","Urophycis chuss",41.3707058157123,0.221819197954423,-69.2637159328581,0.335147441282273,100.278231343797,8.33232080392414,"Red hake"
"243",28190,1979,"Northeast US Fall","Urophycis chuss",41.083742051056,0.211666263555786,-70.0691632360988,0.346299346314027,109.899011534919,10.3746923433726,"Red hake"
"244",28191,1980,"Northeast US Fall","Urophycis chuss",41.1358979964272,0.213153269872155,-70.3003987089837,0.324121067836716,94.9516599301607,7.67435863057665,"Red hake"
"245",28192,1981,"Northeast US Fall","Urophycis chuss",41.4951554573999,0.220431386546178,-69.5652505997008,0.293218748848762,102.245776618139,7.79590758093615,"Red hake"
"246",28193,1982,"Northeast US Fall","Urophycis chuss",40.9191516267315,0.179012257742859,-69.8751120588346,0.326857496084133,85.4792365464836,5.71464225141405,"Red hake"
"247",28194,1983,"Northeast US Fall","Urophycis chuss",41.206267406389,0.210597428090076,-70.0012027274126,0.245538057622952,92.3624903789331,7.61697901088918,"Red hake"
"248",28195,1984,"Northeast US Fall","Urophycis chuss",41.6844273485535,0.218959226461842,-69.8195034017486,0.295874994059316,110.056982229472,9.72237098856927,"Red hake"
"249",28196,1985,"Northeast US Fall","Urophycis chuss",41.5446906740723,0.205405849238087,-69.7056392242839,0.288385422016534,125.187098479287,8.23331223680018,"Red hake"
"250",28197,1986,"Northeast US Fall","Urophycis chuss",41.8289532091728,0.184872748526965,-68.9551668161673,0.320214017490032,123.327738428455,8.64512897654835,"Red hake"
"251",28198,1987,"Northeast US Fall","Urophycis chuss",41.5456168214447,0.245396432346737,-69.8670474841303,0.316010842965724,109.176841106012,8.94739282834289,"Red hake"
"252",28199,1988,"Northeast US Fall","Urophycis chuss",41.5546571405629,0.199445965549391,-69.6616774184813,0.287546279432351,108.045281253922,8.50302458545246,"Red hake"
"253",28200,1989,"Northeast US Fall","Urophycis chuss",41.5486387014608,0.185485064319107,-69.0662324076156,0.227784107568192,105.974163225494,8.54648132142462,"Red hake"
"254",28201,1990,"Northeast US Fall","Urophycis chuss",41.6774146374623,0.20961294527907,-69.3645765116869,0.301381906457349,108.821185458961,8.74516720049816,"Red hake"
"255",28202,1991,"Northeast US Fall","Urophycis chuss",41.3476172394955,0.190574907009129,-69.7778685935926,0.300428061455253,108.146183818641,8.99492875946113,"Red hake"
"256",28203,1992,"Northeast US Fall","Urophycis chuss",41.7125722550241,0.182573104246809,-68.9632277946683,0.281884582756739,113.110638875892,8.81772326116226,"Red hake"
"257",28204,1993,"Northeast US Fall","Urophycis chuss",41.5381901719774,0.188355863513555,-68.7194621935777,0.270337376443175,105.279552081006,7.07486469984582,"Red hake"
"258",28205,1994,"Northeast US Fall","Urophycis chuss",41.4517290977249,0.211659429446876,-69.5393285320025,0.339734422421245,102.053658805884,7.78205417184055,"Red hake"
"259",28206,1995,"Northeast US Fall","Urophycis chuss",42.0298967109167,0.193799033672489,-68.9150311941902,0.279853759775734,134.566385045466,9.94077736620647,"Red hake"
"260",28207,1996,"Northeast US Fall","Urophycis chuss",41.9450353849337,0.204307614848588,-69.2415610095524,0.268849318774887,121.843511226512,9.82832621476704,"Red hake"
"261",28208,1997,"Northeast US Fall","Urophycis chuss",41.845048078366,0.207035765590819,-69.6143213851854,0.298669106447457,129.403500898461,9.77622733290303,"Red hake"
"262",28209,1998,"Northeast US Fall","Urophycis chuss",42.0022769846618,0.17049258112186,-68.7894499866289,0.249456581981582,131.714437812362,9.04210852332968,"Red hake"
"263",28210,1999,"Northeast US Fall","Urophycis chuss",41.9414649424707,0.20444279792358,-69.2379088074862,0.187000841336856,134.866742285622,7.80189800873224,"Red hake"
"264",28211,2000,"Northeast US Fall","Urophycis chuss",42.0597907095416,0.165187027646584,-68.8969332782047,0.225248432873161,130.351224100521,9.23414219366675,"Red hake"
"265",28212,2001,"Northeast US Fall","Urophycis chuss",42.0208650023821,0.168748560152948,-69.0217439667378,0.207851336128998,140.422547141407,10.1978734277954,"Red hake"
"266",28213,2002,"Northeast US Fall","Urophycis chuss",42.0135865512526,0.158381573611595,-69.1707464610803,0.21320106328524,132.267111978374,9.29172079227615,"Red hake"
"267",28214,2003,"Northeast US Fall","Urophycis chuss",41.895170419634,0.167342133629905,-69.0208796934563,0.202796383850607,129.523151372815,8.89184091869479,"Red hake"
"268",28215,2004,"Northeast US Fall","Urophycis chuss",41.8252961633245,0.215603390658299,-69.065110761571,0.286101179639245,136.229784239796,9.30310702711497,"Red hake"
"269",28216,2005,"Northeast US Fall","Urophycis chuss",41.4276387534055,0.184293810897323,-69.1786684346637,0.322077388784438,111.606083071042,8.70049905201869,"Red hake"
"270",28217,2006,"Northeast US Fall","Urophycis chuss",41.6860510737212,0.16740000170335,-68.6270963304993,0.213094897553431,122.200093002063,9.37250601375719,"Red hake"
"271",28218,2007,"Northeast US Fall","Urophycis chuss",41.9936329344954,0.172928584294852,-68.5736549624747,0.202863414602944,125.223712291573,8.89113663442204,"Red hake"
"272",28219,2008,"Northeast US Fall","Urophycis chuss",41.6564570310609,0.193970288198759,-69.3544199876983,0.273638967788319,125.120232469843,9.62040479131918,"Red hake"
"273",28220,2009,"Northeast US Fall","Urophycis chuss",41.7155948460525,0.17819756204371,-68.6134880569115,0.250751933167318,117.304619139656,8.23302168718999,"Red hake"
"274",28221,2010,"Northeast US Fall","Urophycis chuss",41.3615303438197,0.179415567885282,-69.2994784421022,0.272864553508845,132.818393703011,9.78805110137178,"Red hake"
"275",28222,2011,"Northeast US Fall","Urophycis chuss",41.8691483820567,0.160822675683883,-68.5951166003996,0.240639292962912,135.025632729866,8.42006472200634,"Red hake"
"276",28223,2012,"Northeast US Fall","Urophycis chuss",41.8123120358949,0.173499042557696,-69.0201248378799,0.259949904071958,129.046353403023,8.73355969150439,"Red hake"
"277",28224,2013,"Northeast US Fall","Urophycis chuss",41.9913552333013,0.169865327371633,-68.5101260219565,0.212498900143979,140.247488638293,9.08563101668535,"Red hake"
"278",28225,2014,"Northeast US Fall","Urophycis chuss",42.1685446731047,0.192171360327168,-69.1286572594136,0.239209712390546,143.886586632942,8.63304429419725,"Red hake"
"279",28226,2015,"Northeast US Fall","Urophycis chuss",42.2335539817642,0.153758866273962,-68.6695166302775,0.196854438181452,150.96791046159,8.49539204124772,"Red hake"
"280",28227,2016,"Northeast US Fall","Urophycis chuss",42.0531660971297,0.171211942763783,-68.8957503337555,0.21897581575451,145.698132526104,8.56826655225379,"Red hake"
"281",28228,2018,"Northeast US Fall","Urophycis chuss",42.0774118571683,0.190884567996422,-69.10022391249,0.246780260640477,134.161259883133,10.2191899703436,"Red hake"
"282",28229,2019,"Northeast US Fall","Urophycis chuss",42.0531362916695,0.191672259606635,-68.9623203754475,0.254654196340851,132.414402005679,8.65899889527673,"Red hake"
"283",28964,1974,"Northeast US Spring","Centropristis striata",38.0977869071832,0.194329139123623,-74.1903873930352,0.189883674126326,59.8823294341288,5.39887555699189,"Black sea bass"
"284",28965,1976,"Northeast US Spring","Centropristis striata",37.9566214861859,0.329600119697592,-73.9953380025381,0.266901990970597,70.4040413139871,6.85773966335097,"Black sea bass"
"285",28966,1977,"Northeast US Spring","Centropristis striata",37.2359495123259,0.153457439270811,-74.628684431071,0.104912366063952,72.0833076158023,4.9979636350191,"Black sea bass"
"286",28967,1978,"Northeast US Spring","Centropristis striata",36.9054417865535,0.163956599071022,-74.8327873727366,0.084067830851865,74.3934479996289,11.2805089738688,"Black sea bass"
"287",28968,1979,"Northeast US Spring","Centropristis striata",37.3202294682598,0.158186259696976,-74.5632724585822,0.116430645084922,78.9586251782734,4.84364555510413,"Black sea bass"
"288",28969,1980,"Northeast US Spring","Centropristis striata",37.462499376421,0.283373352617237,-74.418250554134,0.176307605703968,76.7952818877569,10.0744624978832,"Black sea bass"
"289",28970,1981,"Northeast US Spring","Centropristis striata",37.5474388292182,0.340112200115555,-74.1191360110828,0.291831129881588,91.9149273747165,9.30076777052183,"Black sea bass"
"290",28971,1982,"Northeast US Spring","Centropristis striata",37.3363713752384,0.309308019213633,-74.4046960938551,0.20836358552133,110.805812286371,11.8544935409165,"Black sea bass"
"291",28972,1983,"Northeast US Spring","Centropristis striata",38.7877602767357,0.393428624502087,-73.2976464721298,0.310272142228764,80.4584826535191,7.96689175761343,"Black sea bass"
"292",28973,1984,"Northeast US Spring","Centropristis striata",36.8992097370214,0.391583339258791,-74.6584236297798,0.259097431243352,58.7647684764122,8.74042073061928,"Black sea bass"
"293",28974,1985,"Northeast US Spring","Centropristis striata",37.8579958051021,0.405680598747367,-73.8045520804682,0.381958073585637,90.4297170751158,9.78161480337462,"Black sea bass"
"294",28975,1986,"Northeast US Spring","Centropristis striata",39.5865959799425,0.24357861591026,-72.5455265301858,0.269306406977133,73.7138927625263,2.30109079549181,"Black sea bass"
"295",28976,1987,"Northeast US Spring","Centropristis striata",38.3820065548359,0.20944760642298,-73.7479581047106,0.217254559406793,87.9900773556765,11.1992118136093,"Black sea bass"
"296",28977,1988,"Northeast US Spring","Centropristis striata",37.5745117113392,0.224650299999565,-74.4441152910826,0.154042898795873,71.400404113106,9.04864722416849,"Black sea bass"
"297",28978,1989,"Northeast US Spring","Centropristis striata",36.9594271173139,0.23388838313838,-74.6458103097023,0.15111372899907,75.6985497647213,9.97701294054332,"Black sea bass"
"298",28979,1990,"Northeast US Spring","Centropristis striata",37.6898816374689,0.429154577833142,-74.0676759366476,0.380013044491425,72.3768037209697,10.6206780527621,"Black sea bass"
"299",28980,1991,"Northeast US Spring","Centropristis striata",37.9532098593643,0.301020502951352,-74.4120315091534,0.216238552972667,53.3407741215366,7.72516873654083,"Black sea bass"
"300",28981,1992,"Northeast US Spring","Centropristis striata",37.9808563622974,0.269888321341138,-74.1844006134917,0.257568172734088,72.209050179897,10.0458432848662,"Black sea bass"
"301",28982,1993,"Northeast US Spring","Centropristis striata",37.9369373051286,0.372872578957859,-73.9849854129811,0.277142992485145,109.819615465104,11.9489511905568,"Black sea bass"
"302",28983,1994,"Northeast US Spring","Centropristis striata",38.2253512983088,0.496889698050347,-73.5406317871188,0.437928104686635,113.573237077295,10.6873558332652,"Black sea bass"
"303",28984,1995,"Northeast US Spring","Centropristis striata",38.5188497941242,0.306154803892397,-73.7272279110535,0.236283139828322,70.0442241685061,4.64994181836151,"Black sea bass"
"304",28985,1996,"Northeast US Spring","Centropristis striata",37.6746386787552,0.237237009090324,-74.2312387961922,0.210534234071858,94.2712150337783,8.55473929321194,"Black sea bass"
"305",28986,1997,"Northeast US Spring","Centropristis striata",38.8138938869687,0.3262145017212,-73.4476329751093,0.280703307642362,73.8616951398711,2.44254771153661,"Black sea bass"
"306",28987,1998,"Northeast US Spring","Centropristis striata",38.4264979394717,0.40981253751847,-73.7411413369998,0.281147285808366,91.231260615616,12.9163711851118,"Black sea bass"
"307",28988,1999,"Northeast US Spring","Centropristis striata",36.6692973982308,0.474575313407729,-74.7207591762955,0.358457400927632,44.1133234729461,5.50037897197034,"Black sea bass"
"308",28989,2000,"Northeast US Spring","Centropristis striata",37.8508588787559,0.285430825457945,-74.3439376343218,0.283956033057884,54.9510437330337,6.07962708807554,"Black sea bass"
"309",28990,2001,"Northeast US Spring","Centropristis striata",38.8392265625279,0.25152699381963,-73.223457521519,0.323370312495969,85.7874860513262,7.64992573459525,"Black sea bass"
"310",28991,2002,"Northeast US Spring","Centropristis striata",38.8569055299673,0.182649395864847,-73.3280247451494,0.180475658141214,74.8434159431139,3.42749307448054,"Black sea bass"
"311",28992,2003,"Northeast US Spring","Centropristis striata",38.410901410236,0.226173901918045,-73.6667304951359,0.207160128879919,81.060722644386,5.20807062161401,"Black sea bass"
"312",28993,2004,"Northeast US Spring","Centropristis striata",38.4957985259796,0.173522298351306,-73.4874648985674,0.190520250937042,105.001713535101,7.95368847877173,"Black sea bass"
"313",28994,2005,"Northeast US Spring","Centropristis striata",38.5688117762583,0.231225482455804,-73.5985267206722,0.217971119825902,78.0108209280463,7.57263713130905,"Black sea bass"
"314",28995,2006,"Northeast US Spring","Centropristis striata",38.4340579050948,0.208576220318657,-73.692834431464,0.225473870656473,84.3268179645106,7.23976875800802,"Black sea bass"
"315",28996,2007,"Northeast US Spring","Centropristis striata",39.1807119596284,0.227834879502359,-72.9584748649699,0.22444974119563,88.2099429641953,8.11949205949165,"Black sea bass"
"316",28997,2008,"Northeast US Spring","Centropristis striata",39.0952762271742,0.278327918467417,-73.0907174704939,0.26317611707834,72.7183486709728,2.53976456577714,"Black sea bass"
"317",28998,2009,"Northeast US Spring","Centropristis striata",38.9708956507355,0.212899625677737,-73.1763333472482,0.206995647026516,76.7806741541685,3.48795268732671,"Black sea bass"
"318",28999,2010,"Northeast US Spring","Centropristis striata",38.7019542047566,0.202815668647415,-73.1151086204801,0.270853250998852,114.904760000062,5.82691525208023,"Black sea bass"
"319",29000,2011,"Northeast US Spring","Centropristis striata",38.8033060134845,0.185269839196118,-73.084920123233,0.246898521063638,114.366898201646,6.39437477829773,"Black sea bass"
"320",29001,2012,"Northeast US Spring","Centropristis striata",39.1420560147271,0.18959951938967,-73.0547477192642,0.197335939771786,82.3016492070632,5.32170295001506,"Black sea bass"
"321",29002,2013,"Northeast US Spring","Centropristis striata",39.009421507317,0.152151557045223,-72.9489999163197,0.237904577258215,82.0591913771971,4.2090704984536,"Black sea bass"
"322",29003,2015,"Northeast US Spring","Centropristis striata",39.4938496217103,0.147120908642344,-72.7632133916474,0.150616018820016,74.4421141451906,2.49337999828098,"Black sea bass"
"323",29004,2016,"Northeast US Spring","Centropristis striata",40.2865296333728,0.166254284812139,-72.020540590785,0.231022613768806,57.5871489407726,3.3682290484714,"Black sea bass"
"324",29005,2017,"Northeast US Spring","Centropristis striata",39.4392782916024,0.0872674609524152,-72.2523074374674,0.192770155540598,141.511161049285,8.43559305098948,"Black sea bass"
"325",29006,2018,"Northeast US Spring","Centropristis striata",38.6686422160283,0.137186739272073,-73.2979170414268,0.232376820245252,100.316484870529,5.95185406632103,"Black sea bass"
"326",29007,2019,"Northeast US Spring","Centropristis striata",39.5008122657175,0.153760407430279,-72.7319041231356,0.116621082004644,86.3606686056947,5.85077507772858,"Black sea bass"
"327",29676,1974,"Northeast US Spring","Homarus americanus",41.3604233569072,0.247374485219187,-69.3603988112005,0.407718092177489,160.726816262191,14.4888575526165,"American lobster"
"328",29677,1976,"Northeast US Spring","Homarus americanus",41.5361913997282,0.226704022468394,-68.9023731884469,0.281501814666424,130.725795376645,13.2978494762449,"American lobster"
"329",29678,1977,"Northeast US Spring","Homarus americanus",41.536291340573,0.208941991564788,-68.986974311119,0.346456437583532,150.466029196963,13.904154115388,"American lobster"
"330",29679,1978,"Northeast US Spring","Homarus americanus",41.3844928555489,0.283593864576314,-69.3453940792395,0.436214482516448,150.15310868996,13.6369893222806,"American lobster"
"331",29680,1979,"Northeast US Spring","Homarus americanus",41.5501676468358,0.185808492416003,-68.2860595064473,0.333905346400818,122.303533354467,13.2071053100272,"American lobster"
"332",29681,1980,"Northeast US Spring","Homarus americanus",41.2857840946118,0.207694821627373,-69.1498086766007,0.371915966446936,129.49187484757,13.4893314218398,"American lobster"
"333",29682,1981,"Northeast US Spring","Homarus americanus",41.9679367179349,0.192691663890884,-68.406140115199,0.285749016151231,174.887815264181,14.2570092242837,"American lobster"
"334",29683,1982,"Northeast US Spring","Homarus americanus",41.5712997513269,0.254876226976071,-69.3266330132528,0.334492935642721,134.89962330377,12.474293190846,"American lobster"
"335",29684,1983,"Northeast US Spring","Homarus americanus",41.6365045102023,0.245349695298817,-69.1977699601991,0.317690952240884,116.407433418338,13.0926155927136,"American lobster"
"336",29685,1984,"Northeast US Spring","Homarus americanus",42.0214998993816,0.289890371647136,-68.4693062630479,0.453954784887147,174.075663871046,15.4733805153737,"American lobster"
"337",29686,1985,"Northeast US Spring","Homarus americanus",41.8059809376282,0.168048775618525,-68.9248920879068,0.381662134023126,156.489184219576,15.6058069566956,"American lobster"
"338",29687,1986,"Northeast US Spring","Homarus americanus",41.6838031679168,0.251976786686639,-69.0823120492587,0.362274803890135,142.355953079412,11.4523090381555,"American lobster"
"339",29688,1987,"Northeast US Spring","Homarus americanus",42.1859380307482,0.264384603405057,-68.90981843253,0.36083178539941,155.981585729513,13.0234394746422,"American lobster"
"340",29689,1988,"Northeast US Spring","Homarus americanus",40.7871001681867,0.270253376656871,-70.202634524754,0.539402196194601,101.624296067857,15.9014288965602,"American lobster"
"341",29690,1989,"Northeast US Spring","Homarus americanus",41.9348621308033,0.316014405315415,-69.0702315950064,0.413143729110777,139.944091072748,13.3741515993044,"American lobster"
"342",29691,1990,"Northeast US Spring","Homarus americanus",41.7491801436366,0.239278961547603,-69.4654377778527,0.353470540942582,129.782137694349,13.0041709957584,"American lobster"
"343",29692,1991,"Northeast US Spring","Homarus americanus",41.9237468502593,0.262680184649537,-69.2050933374799,0.371160124031455,136.820529530324,14.2655518233714,"American lobster"
